15,15
15,23
15,31
15,39
23,15
23,23
23,31
23,39
31,15
31,23
31,31
31,39
39,15
39,23
39,31
39,39
19,80
20,80
21,80
22,80
19,81
20,81
21,81
22,81
19,82
20,82
21,82
22,82
27,83
20,75
19,105
35,65
100,103
76,74
74,87
83,81
79,77
72,60
85,67
78,70
77,70
75,74
89,81
71,86
77,78
80,75
85,88
83,69
73,84
82,84
75,72
81,73
84,79
81,67
77,67
72,76
83,77
74,68
76,64
76,74
76,61
77,83
84,68
79,77
73,86
78,65
73,81
74,75
87,81
75,73
80,70
86,76
88,80
70,78
71,87
81,62
76,88
72,71
88,72
70,75
83,76
70,77
74,80
79,73
73,65
87,64
84,70
87,71
79,66
70,60
80,71
82,73
83,76
75,63
75,79
74,61
85,84
86,61
83,70
71,72
83,80
89,85
86,82
82,61
89,78
77,61
87,78
87,67
89,89
81,81
77,84
77,70
78,82
85,79
73,72
74,76
81,71
71,87
73,65
80,83
89,65
87,88
85,68
77,87
73,71
76,72
77,67
84,76
72,60
73,74
71,64
80,73
89,80
