2.1134,78.6382
7.8384,60.8629
29.1237,16.6827
63.2739,68.6384
64.0274,63.4393
67.4793,66.4629
97.8361,18.0374
17.666,42.56
18.2468,40.0521
13.4776,39.13
16.764,36.2439
16.7624,41.9224
14.632,40.5845
15.8304,40.003
15.1728,38.753
19.7838,41.2174
17.9643,40.8804
18.6036,41.3931
19.6893,39.2235
15.0,40.5552
18.3825,38.556
12.5106,38.9694
16.443,42.0462
16.2634,38.686
15.675,42.4929
19.3284,38.025
15.3832,39.3125
13.0062,38.0596
14.96,40.4768
18.3287,40.0292
14.3988,38.114
12.4758,38.7396
16.408,42.763
13.667,41.0652
15.7176,43.7053
18.1753,37.8432
17.1687,40.4448
15.8484,42.594
13.978,36.8125
13.3128,42.72
13.8416,39.0355
12.6224,40.172
17.856,41.5584
15.1493,41.0514
17.5797,36.6574
12.236,39.5846
17.856,39.5415
18.1068,38.9064
16.6875,39.7606
13.6957,39.5402
12.1472,40.9585
13.3865,40.528
17.3994,37.2496
15.5714,40.5132
17.577,38.076
18.9176,38.4344
17.232,38.794
18.7615,37.3177
17.1699,42.2276
15.5664,38.6061
18.7143,40.1292
17.6925,40.3586
19.512,39.3708
15.4539,43.3695
15.9788,38.7596
17.7568,42.7272
19.9136,40.6626
18.117,38.394
16.5788,40.3465
12.8904,40.7115
17.1558,43.6696
17.7505,38.3205
12.9343,42.3477
14.6067,43.6624
12.7664,40.333
13.5576,38.0053
18.0566,43.3553
17.5311,38.5429
16.4574,40.2375
16.8448,36.5918
12.1,40.754
16.6203,36.1125
16.558,37.73
16.632,38.7387
14.4408,41.6481
16.3075,39.402
15.781,43.081
14.076,43.2235
18.073,43.036
17.9928,37.6908
13.975,37.252
16.8176,36.45
17.5278,42.4448
16.5968,38.9092
15.0964,36.5344
16.5495,36.0588
15.4008,38.2632
13.431,42.957
17.748,37.873
17.9712,37.3274
14.7609,39.1755
18.8964,41.3817
16.4192,40.138
13.7376,37.191
13.5412,38.9424
17.874,43.1472
18.1818,40.5372
13.5412,37.0576
18.018,39.4476
17.3184,36.3905
17.1052,42.3864
15.4843,38.8689
17.4097,39.0705
14.6789,41.422
15.624,37.8442
15.3321,41.8193
15.9402,43.3161
14.3558,41.8405
15.093,36.9984
15.176,37.536
15.2,36.6751
13.0248,42.5024
18.3641,40.6404
18.762,40.3172
18.0523,37.3086
13.3584,37.1142
14.7378,36.4344
16.3875,38.8864
12.5077,39.1964
17.864,39.856
14.1163,36.5532
15.6738,42.1118
17.4116,39.1359
14.5197,42.45
15.93,43.3411
15.8907,39.9204
16.8402,37.3474
18.9344,39.798
13.344,38.3838
14.9857,43.0215
14.994,41.9479
15.2036,43.5252
16.3,42.6018
18.4786,42.7332
13.9568,37.29
16.12,43.2854
15.8598,40.828
15.7074,42.048
14.3037,43.1592
15.958,42.3465
16.1616,36.331
16.8516,42.2501
15.3216,41.0343
18.738,40.698
14.4584,43.4372
16.2434,37.9464
13.129,39.6048
17.6358,38.4208
16.2042,41.67
15.5325,43.7928
15.2856,37.0498
16.4936,39.0576
15.225,38.5361
17.2824,39.2863
12.18,40.4846
19.7693,39.7696
14.7084,40.3432
15.4452,42.4634
16.0839,43.3152
16.6576,37.422
15.606,39.2826
19.3011,40.9332
13.3281,38.394
14.1696,38.1026
17.8164,40.8
16.7808,42.984
16.2816,36.9238
12.0217,39.6198
18.4368,38.625
15.742,37.6992
16.131,38.199
14.07,42.3864
15.62,41.4404
13.2192,38.1348
12.6096,39.2298
17.2773,37.3555
19.6768,40.5616
15.3634,41.1877
17.685,38.7652
17.724,36.6282
12.4244,39.932
13.0928,39.8931
16.1022,37.2138
18.6624,38.8944
13.032,37.4421
14.2746,39.0186
13.6604,40.48
13.0875,38.2448
14.443,37.6771
17.1962,43.1872
13.0143,42.4347
17.9325,37.3198
13.0356,42.2318
15.9666,42.5206
17.275,36.504
19.1513,40.136
15.3465,41.412
12.4098,39.6986
15.6618,36.7264
14.9121,39.9228
15.8522,43.953
15.4976,39.435
17.073,43.4084
15.6648,41.4792
14.6429,38.4181
16.6352,40.3137
18.167,42.5206
71.8528,14.5
61.5044,10.9668
59.5452,17.34
58.4972,19.708
68.8602,6.928
62.136,12.6132
63.168,9.0852
67.6753,19.1952
72.1378,11.6624
65.7657,13.532
68.9924,22.3614
63.6404,11.2896
65.073,22.815
66.2307,16.826
69.408,12.995
73.8322,21.196
58.707,17.8616
64.4776,12.6072
61.3521,23.3295
73.5545,19.5363
74.715,11.8876
64.395,22.287
64.988,6.3987
65.3166,14.6487
66.13,11.5794
65.8296,18.9937
64.8528,18.0255
64.9512,18.721
63.9855,22.542
59.469,10.53
67.4768,11.635
61.8028,14.3444
74.9328,14.9941
68.1915,7.514
69.1966,17.248
67.9808,9.18
66.8745,12.276
59.2,17.0392
59.7506,12.8061
66.3366,11.3646
70.4871,14.7678
67.6356,11.5416
67.147,7.6923
74.4198,11.5628
72.3724,16.2864
66.884,10.8702
73.8832,16.8888
61.2804,8.5059
66.6505,14.448
62.2515,15.5788
65.9641,15.2152
63.9318,15.5036
69.9798,14.0944
63.7735,13.3308
63.1414,15.8976
70.6752,20.8325
71.968,14.0384
72.226,18.3893
72.525,8.9816
69.3116,18.6349
68.16,16.6586
74.5872,18.54
59.4272,20.0096
64.3236,10.3092
60.489,12.6326
59.5887,11.7854
57.4131,16.4328
60.9812,16.2855
71.3108,13.0758
64.3824,7.2298
65.1744,17.9952
67.0032,8.04
71.9922,9.5681
63.3864,12.3728
70.4145,20.9397
73.5672,21.2496
65.702,19.1166
63.6524,22.0685
61.586,20.1877
70.3354,10.2483
57.105,18.876
75.2815,13.3238
70.8435,22.1503
58.9597,10.128
63.2008,10.5374
70.992,22.5984
58.0734,12.1892
66.4785,18.696
73.0925,20.7174
70.4278,13.905
70.7805,17.2735
64.0416,25.3776
74.8503,13.7883
61.6224,10.912
58.3335,19.7625
70.5486,14.6028
60.7803,23.4824
72.7545,20.7555
63.5936,16.41
60.8313,8.3104
70.0373,18.1076
60.68,7.9929
66.3152,16.4238
63.5927,13.8816
69.782,21.296
67.4041,8.3694
67.0842,9.6906
75.774,15.8296
63.9287,25.254
66.225,17.2638
60.6564,21.7792
62.2858,18.6944
64.6089,8.9712
70.1727,24.4326
65.1729,6.2766
71.2936,20.6427
70.7544,12.2795
58.6872,13.209
74.4392,13.7313
57.2684,19.0464
58.6747,12.87
59.5595,22.6629
61.1083,11.745
68.641,6.4764
69.48,24.9964
62.244,11.0152
63.558,11.7728
71.968,10.1774
63.917,19.995
61.29,21.186
56.5503,14.7722
72.675,12.8982
57.1536,11.412
69.344,12.5504
61.671,9.3437
67.2704,21.793
71.2842,20.4716
59.3835,11.1244
58.74,14.2128
62.568,24.1732
56.9698,12.4488
63.0498,10.3103
62.4073,18.4464
62.2325,15.8436
61.2975,24.806
62.2545,9.016
65.4075,6.432
72.0736,13.6884
62.7861,7.209
68.766,17.9498
65.6971,13.1768
58.6044,14.839
66.7512,23.3208
66.7641,11.5392
61.4656,18.018
58.4648,16.8365
60.7452,13.1651
66.7288,14.3088
72.9414,21.2986
60.0613,22.848
82.3370731,85.28351384
83.76402444,83.05136846
84.66089197,85.71209425
84.87484863,89.0872468
84.88782473,83.56129854
84.99182938,86.93759466
85.1945282,83.85853102
85.33626208,85.97878834
85.45969236,84.33458546
85.46213355,81.49196296
85.46260278,84.50964784
85.49450323,85.66985019
85.57239122,86.97082574
85.64475277,83.42662822
85.73587646,84.237994
85.91386005,90.08500855
85.97421272,83.35738362
86.0302314,84.24714592
86.25442464,85.81010082
86.44991342,86.92491892
86.59700233,83.2268234
86.65091912,82.80000247
86.68538484,84.6288125
86.74621154,85.54162208
86.83479087,83.46425164
86.84360851,84.37881444
86.85742055,79.01023132
86.86660482,81.1690402
86.93313747,87.73405937
86.95281572,79.60541073
87.03246658,79.86171169
87.10814658,89.5964257
87.15959513,81.41344573
87.2509958,84.79632542
87.357667,84.01291172
87.40829057,89.26326382
87.61794916,84.68001498
87.65355422,86.88793736
87.72385359,79.61666785
87.81486438,83.31094887
87.84407421,86.38811141
87.90915581,83.13620213
87.9705754,84.47208778
87.97464497,80.30830463
88.00714273,84.25364759
88.05197352,84.26731417
88.06297986,86.41399215
88.08706262,86.03390507
88.09932502,87.98349738
88.13114172,82.2636069
88.27832083,85.29955423
88.34566108,83.7325321
88.35133237,82.70084306
88.4106814,87.12992485
88.42080825,88.01773596
88.44804631,83.8246887
88.57116947,88.25590045
88.58362521,83.42330314
88.5999262,86.17521523
88.60316934,82.32217304
88.6433526,83.20941896
88.6697879,82.36394758
88.69532628,86.11745984
88.70102416,82.97098503
88.71201559,87.76463035
88.71339507,86.58085378
88.75732589,86.784338
88.799595,84.49876242
88.80484164,81.18014633
88.8262811,83.89654808
88.82631308,80.62580934
88.88375229,79.35038939
88.90840823,85.79818006
88.93019751,81.66408385
88.9851487,84.36158695
89.00886738,87.50181767
89.01593766,82.28671903
89.03076546,80.42534264
89.07417888,84.59577774
89.08529009,83.80625429
89.10275069,85.27005438
89.1314994,79.38005838
89.14139689,85.81321731
89.16142665,83.83293394
89.16269617,85.82955874
89.1662676,82.58560926
89.18260012,87.67042526
89.20522772,89.07925326
89.20967584,83.63057903
89.21290858,86.33908642
89.22250487,83.93308524
89.22861555,85.29262906
89.23673239,90.79277029
89.24222607,85.53620814
89.28603549,84.28159456
89.33175236,84.97847417
89.34638886,93.15853702
89.37568804,86.38780594
89.40188042,84.05329563
89.4186378,82.00914543
89.4474074,84.00327711
89.4657753,87.89152229
89.47249793,87.0638786
89.47716121,83.14076945
89.48279662,82.730311
89.49369256,78.46572402
89.54758587,86.78678797
89.59826592,84.49761127
89.63237939,85.28619574
89.64310423,83.87834385
89.66089658,85.32948078
89.67418068,84.68481496
89.68438246,87.26680339
89.72984079,83.75961629
89.79583596,83.1848061
89.79685935,82.3535074
89.89524859,86.11353698
89.89986318,86.5183858
89.92346408,91.51530299
89.92622208,83.41762017
89.93520452,84.91605797
89.9359958,82.38626939
89.9653764,84.44215764
89.99468869,86.05839997
90.02479698,83.98665496
90.03274246,83.27383679
90.05620683,82.53545301
90.08122019,82.56432725
90.10535949,84.22703938
90.11370753,84.46387204
90.14526922,83.67946094
90.20382745,83.21843109
90.21280756,89.71980381
90.23569888,86.31799054
90.2376713,82.80390594
90.24658155,84.00352414
90.27812731,88.43468816
90.30187888,85.77277877
90.34506484,86.33596595
90.34550058,84.03016806
90.37389731,87.91066559
90.39233867,86.0648292
90.41520428,81.89540981
90.42523722,81.82683738
90.46694832,86.93644853
90.48868444,83.37804219
90.49948734,85.91577238
90.52021808,83.88917509
90.54169345,83.14800665
90.55989716,85.95830288
90.56585796,86.4001333
90.58653381,85.66174779
90.63252749,82.65915445
90.6347234,85.25280334
90.65558016,88.5990428
90.65952313,87.19372245
90.67488268,80.01549905
90.70388185,89.0387739
90.75949342,81.27212136
90.76795858,85.57773838
90.79329277,81.53887707
90.79909143,84.40834733
90.85202872,85.29619451
90.92560985,83.43323749
90.93839901,87.65811347
90.98958476,84.83151106
91.03697233,83.61706225
91.04070951,85.76202283
91.0462936,81.86177016
91.04825946,81.48680075
91.06762195,84.42200558
91.07081486,84.87333762
91.09109284,86.40633245
91.11972919,84.98468514
91.12989013,88.14929849
91.13549839,83.01347765
91.18034893,83.45855532
91.19164308,82.48335346
91.20551339,85.55107829
91.23943248,81.55280658
91.24443991,84.32373378
91.2638071,84.85348241
91.30889347,85.47914741
91.34160004,82.95535848
91.3972242,86.05680339
91.40039083,88.42802677
91.41449884,83.36503954
91.41592278,84.82428054
91.4382703,85.22556142
91.47410325,86.64095139
91.51254292,85.39131128
91.54125451,87.17358883
91.54610548,81.65698139
91.64078408,82.49877655
91.66083002,83.06016061
91.68545109,87.80380132
91.71580416,81.64916644
91.72612883,82.40158707
91.74721509,85.62718432
91.80879848,77.65186295
91.83213171,83.19077769
91.93095445,84.52602228
91.98048168,81.06146585
91.99496596,86.41228555
92.01248867,83.51385612
92.01980951,85.14090139
92.03016941,80.10654795
92.04868212,83.19006293
92.07513038,85.58315134
92.08778593,85.40326269
92.12852378,91.47003302
92.17411901,85.24978727
92.21279892,85.15254047
92.23847107,79.92939232
92.26788353,86.98065645
92.34718394,85.65802592
92.42178085,88.83793509
92.42898007,84.07740349
