8,43
29.5,27
31.5,27
33.5,27
35.5,27
37.5,27
29.5,29
31.5,29
33.5,29
35.5,29
37.5,29
29.5,31
31.5,31
33.5,31
35.5,31
37.5,31
29.5,33
31.5,33
33.5,33
35.5,33
37.5,33
29.5,35
31.5,35
33.5,35
35.5,35
37.5,35
29.5,37
31.5,37
33.5,37
35.5,37
37.5,37
29.5,39
31.5,39
33.5,39
35.5,39
37.5,39
29.5,41
31.5,41
33.5,41
35.5,41
37.5,41
7,25
9,25
7,27
9,27
7,29
9,29
20,25
20,20
20,15
20,10
20,5
20,0
20,-5
25,25
25,20
25,15
25,10
25,5
25,0
25,-5
30,20
30,15
30,10
30,5
30,0
30,-5
35,20
35,15
35,10
35,5
35,0
35,-5
